WORD_NUMBER,,九つ,ここのつ,kokonotsu,dziewięć,"liczby, liczenie małych przedmiotów"
WORD_TIME,,十時,じゅうじ,juuji,dziesięć,godzina
WORD_AGE,,十歳,じゅっさい,jussai,dziesięć,wiek
WORD_NUMBER,,十,とお,too,dziesięć,"liczby, liczenie małych przedmiotów"
WORD_NUMBER,,三百,さんびゃく,sanbyaku,trzysta,
WORD_NUMBER,,六百,ろっぴゃく,roppyaku,sześćset,
WORD_NUMBER,,八百,はっぴゃく,happyaku,osiemset,
WORD_NUMBER,,三千,さんぜん,sanzen,trzy tysiące,
WORD_NUMBER,,八千,はっせん,hassen,osiem tysięcy,
WORD_NUMBER,,一万,いちまん,ichiman,dziesięć tysięcy,
WORD_NUMBER,,十万,じゅうまん,juuman,sto tysięcy,
WORD_NUMBER,,百万,ひゃくまん,hyakuman,milion,
WORD_NUMBER,,百円,ひゃくえん,hyakuen,sto,
WORD_TIME,,一時,いちじ,ichiji,pierwsza,godzina
UNKNOWN,,子供の時,こどものとき,kodomo no toki,w czasach dzieciństwa,
WORD_ADVERB,,時々,ときどき,tokidoki,czasami,
WORD_NOUN,,時計,とけい,tokei,zegarek,
WORD_NOUN,,日本,にほん,nihon,Japonia,
WORD_DAY_WEEK,,日曜日,にちようび,nichiyoubi,niedziela,słońce
UNKNOWN,,毎日,まいにち,mainichi,każdego dnia,
WORD_NOUN,,母の日,ははのひ,haha no hi,dzień matki,
WORD_NOUN,,日記,にっき,nikki,pamiętnik,
WORD_DAY_NUMBER,,三日,みっか,mikka,trzeci,dzień miesiąca
WORD_NOUN,,本,ほん,hon,książka,
WORD_NOUN,,日本,にほん,nihon,Japonia,
WORD_NOUN,,日本語,にほんご,nihongo,język japoński,
WORD_NOUN,,山本さん,やまもとさん,Yamamoto san,Pan Yamamoto,
WORD_NOUN,,日本人,にほんじん,nihonjin,Japończyk,
UNKNOWN,,一人で,ひとりで,hitoride,sam,
UNKNOWN,,この人,このひと,kono hito,ten człowiek,
WORD_PEOPLE_NUMBER,,三人,さんにん,sannin,troje ludzi,
WORD_DAY_WEEK,,月曜日,げつようび,getsuyoubi,poniedziałek,księżyc
WORD_MONTH,,一月,いちがつ,ichigatsu,styczeń,
WORD_NOUN,,月,つき,tsuki,księżyc,
WORD_DAY_WEEK,,火曜日,かようび,kayoubi,wtorek,ogień
WORD_NOUN,,火,ひ,hi,ogień,
WORD_DAY_WEEK,,水曜日,すいようび,suiyoubi,środa,woda
WORD_NOUN,,水,みず,mizu,woda,
WORD_DAY_WEEK,,木曜日,もくようび,mokuyoubi,czwartek,drzewo
WORD_NOUN,,木,き,ki,drzewo,
WORD_DAY_WEEK,,金曜日,きんようび,kin'youbi,piątek,"pieniądze, złoto"
WORD_NOUN,,お金,おかね,okane,pieniądze,
WORD_DAY_WEEK,,土曜日,どようび,doyoubi,sobota,ziemia
WORD_NOUN,,土,つち,tsuchi,ziemia,
WORD_DAY_WEEK,,日曜日,にちようび,nichiyoubi,niedziela,słońce
WORD_LOCATION,,上,うえ,ue,na,
WORD_ADJECTIVE_NA,,上手,じょうず,jouzu,dobry w,
WORD_NOUN,,屋上,おくじょう,okujou,sufit,
WORD_LOCATION,,下,した,shita,pod,
WORD_NOUN,,地下鉄,ちかてつ,chikatetsu,metro,
WORD_ADJECTIVE_NA,,下手,へた,heta,słaby,
WORD_LOCATION,,中,なか,naka,środek,
WORD_NOUN,,中国,ちゅうごく,chuugoku,Chiny,
WORD_NOUN,,中学,ちゅうがく,chuugaku,gimnazjum,
UNKNOWN,,一年中,いちねんじゅう,ichinenjuu,cały rok,
UNKNOWN,,三時半,さんじはん,sanji han,3:30,
UNKNOWN,,半分,はんぶん,hanbun,połowa,
WORD_NOUN,,山,やま,yama,góra,
WORD_NOUN,,富士山,ふじさん,Fuji san,Góra Fuji,
WORD_NOUN,,川,かわ,kawa,rzeka,
WORD_NOUN,,小川さん,おがわさん,Ogawa san,Pan Ogawa,
WORD_ADJECTIVE_NA,,元気,げんき,genki,"zdrowy
energiczny",
WORD_ADJECTIVE_NA,,元気,げんき,genki,"zdrowy
energiczny",
WORD_NOUN,,天気,てんき,tenki,pogoda,
WORD_NOUN,,電気,でんき,denki,"elektryczność
prąd
światło",
WORD_NOUN,,天気,てんき,tenki,pogoda,
WORD_NOUN,,天国,てんごく,tengoku,niebo,
WORD_PRONOUN,,私,わたし,watashi,ja,
WORD_NOUN,,市立大学,しりつだいがく,shiritsudaigaku,prywatny uniwersytet,
UNKNOWN,,今,いま,ima,teraz,
UNKNOWN,,今日,きょう,kyou,dziś,
UNKNOWN,,今晩,こんばん,konban,dziś wieczorem,
WORD_NOUN,,田中さん,たなかさん,Tanaka san,Pan Tanaka,
WORD_NOUN,,山田さん,やまださん,Yamada san,Pan Yamada,
WORD_NOUN,,田んぼ,たんぼ,tanbo,pole ryżowe,
WORD_NOUN,,女の人,おんなのひと,onna no hito,kobieta,
WORD_NOUN,,女性,じょせい,josei,kobieta,oficjalnie
WORD_NOUN,,男の人,おとこのひと,otoko no hito,mężczyzna,
WORD_NOUN,,男性,だんせい,dansei,mężczyzna,oficjalnie
WORD_VERB_RU,,見る,みる,miru,patrzeć,
UNKNOWN,,見物,けんぶつ,kenbutsu,zwiedzanie,
WORD_VERB_U,,行く,いく,iku,iść,
WORD_NOUN,,銀行,ぎんこう,ginkou,bank,
UNKNOWN,,一行目,いちぎょうめ,ichigyoume,pierwsza linia,
WORD_VERB_RU,,食べる,たべる,taberu,jeść,
WORD_NOUN,,食べ物,たべもの,tabemono,jedzenie,
WORD_NOUN,,食堂,しょくどう,shokudou,stołówka,
WORD_VERB_U,,飲む,のむ,nomu,pić,
WORD_NOUN,,飲み物,のみもの,nomimono,picie,
UNKNOWN,,飲酒運転,いんしゅうんてん,inshuunten,pijany kierowca,
WORD_NOUN,,東,ひがし,higashi,wschód,
WORD_NOUN,,東口,ひがしぐち,higashiguchi,wschodnie wyjście,
WORD_NOUN,,東京,とうきょう,toukyou,Tokio,
WORD_NOUN,,西,にし,nishi,zachód,
WORD_NOUN,,西口,にしぐち,nishiguchi,zachodnie wyjście,
WORD_NOUN,,関西,かんさい,kansai,Kansai,
WORD_NOUN,,南,みなみ,minami,południe,
WORD_NOUN,,南口,みなみぐち,minamiguchi,południowe wyjście,
WORD_NOUN,,北,きた,kita,północ,
WORD_NOUN,,北口,きたぐち,kitaguchi,północne wyjście,
WORD_NOUN,,東北,とほく,tohoku,Tohoku,
WORD_NOUN,,北海道,ほっかいどう,hokkaidou,Hokkaido,
WORD_NOUN,,北東,ほくとう,hokutou,północny wschód,
WORD_NOUN,,南東,なんとう,nantou,południowy wschód,
WORD_NOUN,,南西,なんせい,nansei,południowy zachód,
WORD_NOUN,,北西,ほくせい,hokusei,północny zachód,
WORD_NOUN,,口,くち,kuchi,usta,
UNKNOWN,,人口,じんこう,jinkou,populacja,
WORD_VERB_RU,,出る,でる,deru,wychodzić,
WORD_NOUN,,出口,でぐち,deguchi,wyjście,
UNKNOWN,,出す,だす,dasu,wziąć coś,
UNKNOWN,,出席,しゅっせき,shusseki,nadzór,
UNKNOWN,,輸出,ゆしゅつ,yushutsu,eksport,
WORD_LOCATION,,右,みぎ,migi,prawo,kierunek
UNKNOWN,,右折,うせつ,usetsu,skręcić w prawo,
UNKNOWN,,左右,さゆう,sayuu,prawo i lewo,
WORD_LOCATION,,左,ひだり,hidari,lewo,kierunek
UNKNOWN,,左折,させつ,sasetsu,skręcić w lewo,
WORD_TIME,,五分,ごふん,gofun,pięć minut,
