649837,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンジェロウ,,anjerou,Angelou,,,
649853,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンス,,ansu,Hains,,,
649854,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンスキー,,ansukii,Ansky,,,
649863,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンズワース,,anzuwaasu,Unsworth,,,
649864,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンセット,,ansetto,Ansett,,,
649874,"WORD_SURNAME_NAME
WORD_MALE_NAME",,HIRAGANA_KATAKANA,,,-,アンソニー,,ansonii,Anthony,,,
649880,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンソン,,anson,Anson,,,
649890,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンタマイアー,,antamaiaa,Untermeyer,,,
649970,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンデショーン,,andeshoon,Andersson,,,
649976,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンデルス,,anderusu,Anders,,,
649979,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンデルセン,,anderusen,Andersen,,,
649981,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンデルソン,,anderuson,Anderson,,,
650007,"WORD_SURNAME_NAME
WORD_MALE_NAME",,HIRAGANA_KATAKANA,,,-,アントニー,,antonii,Anthony,,,
650053,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンドリッチ,,andoricchi,Andric,,,
650129,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンネンスキー,,annensukii,Annensky,,,
650233,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンリオシュバイツァー,,anrioshubaitsaa,Henriot-Schweitzer,,,
650280,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーカロ,,aakaro,Arcaro,,,
650284,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーカート,,aakaato,Urquhart,,,
650337,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アースゲイルソン,,aasugeiruson,Asgeirsson,,,
650347,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーチィー,,aachiii,Archie,,,
650353,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーチャー,,aachaa,Archer,,,
650364,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーディゾーニ,,aadizooni,Ardizzone,,,
650370,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーデン,,aaden,Arden,,,
650375,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アードマン,,aadoman,Erdman,,,
650377,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アードラー,,aadoraa,Adler,,,
650379,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アードリック,,aadorikku,Erdrich,,,
650381,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アードレイ,,aadorei,Eardley,,,
650383,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーナウト,,aanauto,Arnaut,,,
650384,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーナズ,,aanazu,Arnaz,,,
650388,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーネ,,aane,Arne,,,
650402,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーノルト,,aanoruto,Arnold,,,
650409,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーバスナット,,aabasunatto,Arbuthnot,,,
650410,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーバスノット,,aabasunotto,Arbuthnot,,,
650411,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーバックル,,aabakkuru,Arbuckle,,,
650413,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーバン,,aaban,Urban,,,
650416,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アービン,,aabin,Ervine,,,
650417,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アービング,,aabingu,Erving,,,
650425,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アープ,,aapu,Earp,,,
650442,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーミテイジ,,aamiteiji,Armitage,,,
650443,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アーミテージ,,aamiteeji,Armitage,,,
